Code,Staff,Service,Date,Time,TimeInt
RICC01,BECKY,SBD,05/04/2018,2:30:00 PM,870
SCHC01,JOANNE,CHLPL,05/04/2018,2:00:00 PM,840
SIRM01,BECKY,SBD,05/04/2018,9:00:00 AM,540
ZIMJ01,BECKY,SHCM,05/04/2018,3:10:00 PM,910
ALIA01,BECKY,SHCM,05/05/2018,1:40:00 PM,820
BENL01,JOANNE,CBAL,05/05/2018,11:20:00 AM,680
BENL01,JJ,SHCW,05/05/2018,1:30:00 PM,810
BOTN01,SINEAD,SHCM,05/05/2018,10:10:00 AM,610
BROF01,JOANNE,CALC,05/05/2018,10:20:00 AM,620
BROF01,BECKY,SBD,05/05/2018,12:00:00 PM,720
CAYK01,JOANNE,CTU,05/05/2018,12:50:00 PM,770
CHUJ01,SINEAD,SHCW,05/05/2018,11:00:00 AM,660
ERWS01,JOANNE,CALC,05/05/2018,9:00:00 AM,540
ERWS01,JJ,SHCW,05/05/2018,10:20:00 AM,620
FISV01,BECKY,SHCW,05/05/2018,10:00:00 AM,600
GAGC01,JJ,SHCW,05/05/2018,2:40:00 PM,880
HESM01,SINEAD,SHCW,05/05/2018,2:00:00 PM,840
HUDM01,JJ,SBD,05/05/2018,11:20:00 AM,680
IRWE01,SINEAD,SHCM,05/05/2018,1:20:00 PM,800
IRWE01,JOANNE,CTU,05/05/2018,2:00:00 PM,840
IRWE01,SINEAD,CON,05/05/2018,3:10:00 PM,910
LAMC01,BECKY,SHCM,05/05/2018,12:40:00 PM,760
ODOA01,BECKY,SHCW,05/05/2018,3:00:00 PM,900
SCOJ01,BECKY,SHCW,05/05/2018,10:50:00 AM,650
SHIL01,SINEAD,SHCW,05/05/2018,8:40:00 AM,520
TUMM01,JOANNE,CTU,05/05/2018,2:30:00 PM,870
TUMM01,JJ,SHCW,05/05/2018,3:40:00 PM,940
TURA01,HOUSE,CBAL,05/05/2018,1:00:00 PM,780
WONM02,JJ,SBD,05/05/2018,8:00:00 AM,480
WYRC01,JJ,SBD,05/05/2018,9:30:00 AM,570
HUDS01,JJ,SBD,05/06/2018,1:00:00 PM,780
JONK01,BECKY,SHCW,05/06/2018,2:00:00 PM,840
ROUT01,JJ,CDPB,05/06/2018,3:00:00 PM,900
SARM01,JJ,SHCW,05/06/2018,2:00:00 PM,840
ALZR01,BECKY,SHCW,05/08/2018,5:00:00 PM,1020
BATP01,JJ,SHCM,05/08/2018,11:10:00 AM,670
BOSJ01,SINEAD,SHCW,05/08/2018,4:00:00 PM,960
BRES01,JJ,SHCW,05/08/2018,10:10:00 AM,610
HILJ01,SINEAD,SBD,05/08/2018,5:00:00 PM,1020
HOWC01,JJ,SHCM,05/08/2018,6:00:00 PM,1080
JUDJ01,SINEAD,SHCW,05/08/2018,1:30:00 PM,810
KIMS01,JOANNE,CFC,05/08/2018,2:20:00 PM,860
KIMS01,JJ,SHCW,05/08/2018,3:40:00 PM,940
KIMY01,JJ,SHCW,05/08/2018,2:30:00 PM,870
LEEP01,JJ,SHCM,05/08/2018,9:20:00 AM,560
MCPL01,JOANNE,CHLFH,05/08/2018,12:50:00 PM,770
MCPL01,BECKY,SBD,05/08/2018,2:50:00 PM,890
NELT01,HOUSE,SBD5+1,05/08/2018,11:00:00 AM,660
PIPJ01,JJ,SHCM,05/08/2018,5:00:00 PM,1020
TAYJ01,JOANNE,CHLPL,05/08/2018,5:30:00 PM,1050
TAYJ01,JJ,SHCW,05/08/2018,6:50:00 PM,1130
TAYL01,JOANNE,CHLFH,05/08/2018,10:40:00 AM,640
ANDN01,SINEAD,SHCW,05/09/2018,10:40:00 AM,640
BERH01,JOANNE,CALC,05/09/2018,11:10:00 AM,670
BERH01,JJ,SHCW,05/09/2018,12:40:00 PM,760
CABL01,JOANNE,CFC,05/09/2018,12:00:00 PM,720
COLG01,BECKY,SBD,05/09/2018,12:50:00 PM,770
CRIV01,SINEAD,SHCW,05/09/2018,11:40:00 AM,700
FLEL01,SINEAD,SHCM,05/09/2018,2:00:00 PM,840
KRIJ01,JJ,SHCW,05/09/2018,10:00:00 AM,600
MCLE01,SINEAD,SHCW,05/09/2018,4:50:00 PM,1010
RUPN01,SINEAD,SHCW,05/09/2018,3:50:00 PM,950
SHAS01,JJ,SHCM,05/09/2018,5:20:00 PM,1040
SINJ01,JJ,SHCW,05/09/2018,11:00:00 AM,660
AINM01,HOUSE,SBD5+1,05/10/2018,3:00:00 PM,900
BOES01,JOANNE,CALC,05/10/2018,4:10:00 PM,970
BREH01,JJ,SHCW,05/10/2018,8:20:00 AM,500
BROS01,BECKY,SBD,05/10/2018,4:10:00 PM,970
BUDG02,SINEAD,SHCM,05/10/2018,6:00:00 PM,1080
COLJ01,JJ,SHCM,05/10/2018,9:10:00 AM,550
DINJ01,BECKY,SHCW,05/10/2018,10:30:00 AM,630
HOLL01,SINEAD,SBD,05/10/2018,2:00:00 PM,840
HOLS01,JOANNE,CALC,05/10/2018,2:00:00 PM,840
KALA01,JOANNE,CHLPL,05/10/2018,3:20:00 PM,920
KALA01,JJ,SHCW,05/10/2018,4:50:00 PM,1010
MARK01,BECKY,SHCW,05/10/2018,5:10:00 PM,1030
MONE01,SINEAD,SHCW,05/10/2018,10:30:00 AM,630
NORB01,JJ,SHCC,05/10/2018,11:00:00 AM,660
NORL01,JJ,SHCW,05/10/2018,10:00:00 AM,600
REIC01,JOANNE,CHLFH,05/10/2018,5:00:00 PM,1020
RODP01,JOANNE,CON,05/10/2018,10:00:00 AM,600
ROSD01,JJ,SHCW,05/10/2018,6:00:00 PM,1080
SHAP01,BECKY,SHCW,05/10/2018,1:00:00 PM,780
SOLR01,BECKY,SHCW,05/10/2018,9:30:00 AM,570
STEP01,SINEAD,SHCW,05/10/2018,12:20:00 PM,740
TAYR01,JJ,SHCM,05/10/2018,3:00:00 PM,900
TAYT01,SINEAD,SHCM,05/10/2018,3:00:00 PM,900
THOD01,JJ,SHCM,05/10/2018,4:00:00 PM,960
ARRM01,JJ,SBD,05/11/2018,5:00:00 PM,1020
BROS02,BECKY,SHCM,05/11/2018,5:30:00 PM,1050
CHA*01,JJ,SHCW,05/11/2018,2:30:00 PM,870
COLG01,JOANNE,CTU,05/11/2018,1:00:00 PM,780
COLG01,BECKY,SBD,05/11/2018,2:10:00 PM,850
COWL01,JOANNE,CHLPL,05/11/2018,1:30:00 PM,810
COWL01,BECKY,SHCW,05/11/2018,3:00:00 PM,900
GIEC01,JJ,SHCM,05/11/2018,11:30:00 AM,690
GRAA01,JJ,SHCW,05/11/2018,12:30:00 PM,750
KHAN01,BECKY,SBD,05/11/2018,1:10:00 PM,790
LEEO01,JOANNE,CTU,05/11/2018,10:20:00 AM,620
LIMB01,BECKY,SHCM,05/11/2018,4:20:00 PM,980
MURS01,BECKY,SHCM,05/11/2018,11:20:00 AM,680
NICL01,JJ,SHCW,05/11/2018,4:00:00 PM,960
NOWT01,JJ,SHCW,05/11/2018,10:00:00 AM,600
REDM01,JJ,CON,05/11/2018,1:30:00 PM,810
SIRM01,BECKY,SBD,05/11/2018,9:00:00 AM,540
THOW01,JJ,SHCW,05/11/2018,8:30:00 AM,510
TIML01,JJ,SBD,05/11/2018,5:50:00 PM,1070
WARK01,BECKY,SHCM,05/11/2018,6:20:00 PM,1100
WARN01,BECKY,SHCM,05/11/2018,5:00:00 PM,1020
CASH01,JJ,CON,05/12/2018,9:00:00 AM,540
EZIR01,JJ,SHCW,05/12/2018,9:20:00 AM,560
GOSD01,JOANNE,CHLPL,05/12/2018,10:50:00 AM,650
HUDM01,SINEAD,SBD,05/12/2018,3:20:00 PM,920
JASA01,JJ,CON,05/12/2018,11:00:00 AM,660
JASA01,HOUSE,SBD5+1,05/12/2018,11:00:00 AM,660
LYL01,JJ,SHCW,05/12/2018,4:20:00 PM,980
MARG01,JJ,SHCM,05/12/2018,12:30:00 PM,750
MARM01,JOANNE,CFC,05/12/2018,3:00:00 PM,900
NELT01,SINEAD,SBD,05/12/2018,2:50:00 PM,890
PEEL01,SINEAD,SBD,05/12/2018,12:00:00 PM,720
PHIJ01,SINEAD,SBD,05/12/2018,8:50:00 AM,530
ROST01,JJ,SHCM,05/12/2018,2:30:00 PM,870
SARM01,JOANNE,CFC,05/12/2018,11:40:00 AM,700
SARM01,SINEAD,SBD,05/12/2018,12:50:00 PM,770
SMIS01,JOANNE,CHLFH,05/12/2018,9:30:00 AM,570
STOD01,SINEAD,SHCM,05/12/2018,8:00:00 AM,480
TAYJ02,JOANNE,CHLFH,05/12/2018,1:10:00 PM,790
TAYJ02,JJ,SHCW,05/12/2018,3:20:00 PM,920
TINT02,JJ,SHCW,05/12/2018,1:20:00 PM,800
TYRK01,JOANNE,CHLPL,05/12/2018,12:20:00 PM,740
TYRK01,SINEAD,SBD,05/12/2018,2:00:00 PM,840
ARAI01,BECKY,SHCW,05/15/2018,6:00:00 PM,1080
BREF01,JJ,SHCM,05/15/2018,1:00:00 PM,780
BROS01,BECKY,SBD,05/15/2018,4:20:00 PM,980
BURT01,JOANNE,CALC,05/15/2018,5:10:00 PM,1030
BURT01,JJ,SHCM,05/15/2018,6:30:00 PM,1110
CHMY01,BECKY,SHCW,05/15/2018,12:00:00 PM,720
HENI01,JOANNE,CON,05/15/2018,3:30:00 PM,930
KUCM02,JJ,SHCW,05/15/2018,4:50:00 PM,1010
LUCL01,BECKY,SHCW,05/15/2018,7:00:00 PM,1140
MACR01,SINEAD,SHCM,05/15/2018,3:00:00 PM,900
MELE01,BECKY,SHCM,05/15/2018,5:00:00 PM,1020
MOLC01,BECKY,SHCW,05/15/2018,10:00:00 AM,600
MONL01,SINEAD,SHCW,05/15/2018,10:00:00 AM,600
RODP01,JOANNE,CHLPL,05/15/2018,10:40:00 AM,640
RODP01,SINEAD,SHCW,05/15/2018,12:10:00 PM,730
ROSM01,JOANNE,CTU,05/15/2018,2:50:00 PM,890
SARK01,JOANNE,CHLPHC,05/15/2018,1:20:00 PM,800
SARK01,JJ,SBD,05/15/2018,3:30:00 PM,930
SCHJ01,JJ,SHCM,05/15/2018,10:30:00 AM,630
SCHJ01,JJ,CCAMO,05/15/2018,11:20:00 AM,680
WOOJ01,SINEAD,SHCW,05/15/2018,6:00:00 PM,1080
BUSC01,JJ,SHCW,05/16/2018,5:00:00 PM,1020
CURK01,SINEAD,SHCW,05/16/2018,6:00:00 PM,1080
ELSM01,SINEAD,SBD,05/16/2018,4:40:00 PM,1000
KUKK01,SINEAD,SBD,05/16/2018,12:00:00 PM,720
LAMD01,JJ,SHCW,05/16/2018,3:20:00 PM,920
MACT01,JJ,SHCM,05/16/2018,6:40:00 PM,1120
NELT01,SINEAD,SBD,05/16/2018,1:20:00 PM,800
REIL01,SINEAD,SHCW,05/16/2018,3:10:00 PM,910
RODP01,SINEAD,CON,05/16/2018,2:30:00 PM,870
SARA01,JJ,SHCM,05/16/2018,1:00:00 PM,780
SCHH01,JJ,SHCW,05/16/2018,11:50:00 AM,710
ABL*01,BECKY,SHCM,05/17/2018,4:50:00 PM,1010
BUEM01,SINEAD,SBD,05/17/2018,5:40:00 PM,1060
BURL01,JOANNE,CHLPHC,05/17/2018,12:00:00 PM,720
BURL01,SINEAD,SBD,05/17/2018,2:30:00 PM,870
CHUA01,JOANNE,CALC,05/17/2018,10:00:00 AM,600
CHUA01,JJ,SHCW,05/17/2018,12:10:00 PM,730
COLG01,BECKY,SBD,05/17/2018,4:00:00 PM,960
HAMD01,BECKY,SHCM,05/17/2018,3:00:00 PM,900
HILJ01,JOANNE,CMT,05/17/2018,2:30:00 PM,870
HILJ01,SINEAD,SBD,05/17/2018,3:40:00 PM,940
HOLL01,SINEAD,SBD,05/17/2018,12:00:00 PM,720
HUDM01,JJ,SBD,05/17/2018,8:10:00 AM,490
LOCS01,JOANNE,CHLPL,05/17/2018,3:00:00 PM,900
MANL01,SINEAD,SHCW,05/17/2018,1:00:00 PM,780
MORB01,JOANNE,CFC,05/17/2018,3:50:00 PM,950
MORB01,JJ,SHCW,05/17/2018,5:10:00 PM,1030
OKEM01,JJ,SHCW,05/17/2018,10:00:00 AM,600
PER*01,BECKY,SBD,05/17/2018,1:00:00 PM,780
PRIL01,JJ,SHCW,05/17/2018,3:00:00 PM,900
SHAA01,SINEAD,SHCM,05/17/2018,7:00:00 PM,1140
SIDA01,BECKY,SHCW,05/17/2018,10:00:00 AM,600
STOS01,SINEAD,SHCW,05/17/2018,10:00:00 AM,600
WOOD02,BECKY,SBD,05/17/2018,2:10:00 PM,850
YATT01,BECKY,SHCM,05/17/2018,11:40:00 AM,700
CORS02,BECKY,SHCW,05/18/2018,3:00:00 PM,900
DELC01,BECKY,SHCM,05/18/2018,6:00:00 PM,1080
MASA01,BECKY,SHCM,05/18/2018,5:00:00 PM,1020
MESK01,JJ,SHCW,05/18/2018,7:00:00 PM,1140
NICS01,JJ,SHCW,05/18/2018,2:10:00 PM,850
OHAG01,JJ,SHCM,05/18/2018,11:00:00 AM,660
PENM01,BECKY,SBD,05/18/2018,10:50:00 AM,650
ROBT01,JOANNE,CHLPHC,05/18/2018,10:00:00 AM,600
SAMJ01,JJ,SHCW,05/18/2018,10:00:00 AM,600
SAMJ01,JOANNE,CHLPL,05/18/2018,11:20:00 AM,680
SIRM01,BECKY,SHCW,05/18/2018,9:00:00 AM,540
SKUD01,BECKY,SBD,05/18/2018,4:00:00 PM,960
WOOD01,JOANNE,CTU,05/18/2018,2:00:00 PM,840
WOOD01,JJ,SHCW,05/18/2018,3:10:00 PM,910
BARE01,KELLY,CFC,05/19/2018,2:00:00 PM,840
BARE01,KELLY,SHCW,05/19/2018,3:00:00 PM,900
DANG01,JJ,SHCW,05/19/2018,4:00:00 PM,960
DANJ01,JOANNE,CTU,05/19/2018,12:40:00 PM,760
DANJ01,BECKY,SBD,05/19/2018,1:50:00 PM,830
HASS01,KELLY,SHCW,05/19/2018,11:00:00 AM,660
IORC01,JJ,SHCW,05/19/2018,9:00:00 AM,540
JONE01,KELLY,SHCW,05/19/2018,9:00:00 AM,540
JONW01,KELLY,SHCW,05/19/2018,10:00:00 AM,600
LEIF01,SINEAD,SDUD,05/19/2018,12:00:00 PM,720
LURM01,JOANNE,CALC,05/19/2018,2:30:00 PM,870
MCGM01,SINEAD,SHCM,05/19/2018,2:30:00 PM,870
MCKS01,SINEAD,SHCW,05/19/2018,9:00:00 AM,540
NELT01,SINEAD,SHCW,05/19/2018,1:30:00 PM,810
NIDN01,JOANNE,CTU,05/19/2018,1:50:00 PM,830
NIDN01,BECKY,SBD,05/19/2018,3:00:00 PM,900
OGOE01,KELLY,SHCW,05/19/2018,12:10:00 PM,730
RIZB01,KELLY,CFC,05/19/2018,2:30:00 PM,870
RIZB01,KELLY,SHCW,05/19/2018,3:50:00 PM,950
RONM01,JOANNE,CHLFHC,05/19/2018,10:40:00 AM,640
RUTR01,JOANNE,CFC,05/19/2018,9:00:00 AM,540
RUTR01,JJ,SBD,05/19/2018,10:20:00 AM,620
WONM02,JJ,SBD,05/19/2018,8:00:00 AM,480
ANDJ01,KELLY,CBAL,05/22/2018,11:00:00 AM,660
ANDJ01,KELLY,CT,05/22/2018,12:50:00 PM,770
ANDJ01,KELLY,TRE 1,05/22/2018,1:20:00 PM,800
ANDJ01,KELLY,SHCW,05/22/2018,1:40:00 PM,820
BORJ01,JJ,SHCM,05/22/2018,6:30:00 PM,1110
CARB01,BECKY,CON,05/22/2018,5:40:00 PM,1060
DAV*01,JJ,SHCW,05/22/2018,4:00:00 PM,960
DRAR01,SINEAD,SHCM,05/22/2018,3:40:00 PM,940
DUFD01,JJ,SHCM,05/22/2018,9:10:00 AM,550
ERVA01,SINEAD,SHCW,05/22/2018,12:40:00 PM,760
HELJ01,BECKY,SHCM,05/22/2018,11:00:00 AM,660
HOLD01,BECKY,SHCW,05/22/2018,4:00:00 PM,960
KUKH01,JOANNE,CHLPL,05/22/2018,5:40:00 PM,1060
KUKH01,BECKY,SBD,05/22/2018,7:10:00 PM,1150
KUKK01,SINEAD,SBD,05/22/2018,11:50:00 AM,710
MOGS01,KELLY,SHCW,05/22/2018,10:00:00 AM,600
PN01,KELLY,SHCM,05/22/2018,6:00:00 PM,1080
RIVA01,BECKY,SHCW,05/22/2018,6:00:00 PM,1080
SHAI01,JOANNE,CHLPL,05/22/2018,3:50:00 PM,950
SHAI01,JOANNE,TRE 1,05/22/2018,4:40:00 PM,1000
SHAI01,SINEAD,SHCW,05/22/2018,6:00:00 PM,1080
WARG01,JJ,SHCW,05/22/2018,10:00:00 AM,600
WIL*01,JOANNE,CTU,05/22/2018,11:50:00 AM,710
WIL*01,JJ,SHCW,05/22/2018,1:10:00 PM,790
WONM02,JJ,SBD,05/22/2018,8:00:00 AM,480
WOOJ01,JOANNE,CTU,05/22/2018,5:00:00 PM,1020
WOOJ01,SINEAD,SBD,05/22/2018,6:50:00 PM,1130
.L01,JOANNE,CHLPHC,05/23/2018,10:40:00 AM,640
.L01,JJ,SHCW,05/23/2018,1:10:00 PM,790
BERH01,JJ,SBD,05/23/2018,2:20:00 PM,860
CLEE01,SINEAD,SHCW,05/23/2018,2:40:00 PM,880
COLG01,SINEAD,SBD,05/23/2018,12:50:00 PM,770
COXH01,KELLY,SHCW,05/23/2018,1:00:00 PM,780
DOLD01,JJ,SHCW,05/23/2018,12:00:00 PM,720
DRAA01,KELLY,SHCW,05/23/2018,2:00:00 PM,840
GRIA01,SINEAD,SHCW,05/23/2018,10:30:00 AM,630
HENB01,JJ,SHCM,05/23/2018,3:40:00 PM,940
KOSA01,KELLY,SHCW,05/23/2018,10:00:00 AM,600
NELT01,SINEAD,SBD,05/23/2018,2:00:00 PM,840
PARJ01,KELLY,SHCM,05/23/2018,5:10:00 PM,1030
PER*01,KELLY,SBD,05/23/2018,11:00:00 AM,660
POOD01,SINEAD,SHCM,05/23/2018,5:00:00 PM,1020
POTR01,JJ,SHCM,05/23/2018,4:30:00 PM,990
RICP01,SINEAD,SHCW,05/23/2018,11:40:00 AM,700
SAVC01,JJ,SHCW,05/23/2018,10:00:00 AM,600
SHEK01,SINEAD,SHCW,05/23/2018,6:00:00 PM,1080
SINS02,KELLY,SHCM,05/23/2018,12:00:00 PM,720
SLUS01,JJ,SHCM,05/23/2018,11:00:00 AM,660
VELA01,JJ,SHCW,05/23/2018,5:30:00 PM,1050
WALS01,SINEAD,SHCW,05/23/2018,7:00:00 PM,1140
AVPR01,BECKY,SBD,05/24/2018,5:10:00 PM,1030
BENC01,JOANNE,CFC,05/24/2018,4:00:00 PM,960
HENA01,JOANNE,CALC,05/24/2018,10:00:00 AM,600
HENA01,JOANNE,SMARTBOND,05/24/2018,11:30:00 AM,690
HENA01,BECKY,SHCW,05/24/2018,12:00:00 PM,720
HIMB01,JJ,SHCW,05/24/2018,3:00:00 PM,900
HOAB01,SINEAD,SHCW,05/24/2018,10:30:00 AM,630
HOLL01,JOANNE,CTU,05/24/2018,12:00:00 PM,720
HOLL01,SINEAD,SHCW,05/24/2018,1:10:00 PM,790
JOHJ01,JOANNE,CHLPL,05/24/2018,5:10:00 PM,1030
MAKM01,SINEAD,SHCM,05/24/2018,5:00:00 PM,1020
MAPJ01,JJ,SHCW,05/24/2018,11:40:00 AM,700
MCCB01,BECKY,SHCM,05/24/2018,3:00:00 PM,900
MOIB01,JOANNE,CTU,05/24/2018,1:20:00 PM,800
MOIB01,SINEAD,SHCW,05/24/2018,2:40:00 PM,880
MOLA01,JJ,SHCW,05/24/2018,2:00:00 PM,840
POLB01,BECKY,SBD,05/24/2018,1:00:00 PM,780
RUTA01,JOANNE,CALC,05/24/2018,3:10:00 PM,910
RUTA01,JJ,SHCW,05/24/2018,4:40:00 PM,1000
THOJ01,SINEAD,SHCW,05/24/2018,3:40:00 PM,940
APTM01,JJ,SHCM,05/25/2018,4:30:00 PM,990
CARK01,KELLY,CTU,05/25/2018,10:30:00 AM,630
CARK01,KELLY,SBD,05/25/2018,11:30:00 AM,690
COWS01,BECKY,SHCW,05/25/2018,5:40:00 PM,1060
DORR01,JJ,SHCW,05/25/2018,12:00:00 PM,720
GUBD01,JJ,SHCM,05/25/2018,3:40:00 PM,940
HIGA01,KELLY,SHCW,05/25/2018,4:30:00 PM,990
HUDM01,JJ,SBD,05/25/2018,8:00:00 AM,480
IADA01,KELLY,SHCW,05/25/2018,12:00:00 PM,720
INFB01,KELLY,CON,05/25/2018,6:00:00 PM,1080
KASJ01,BECKY,SHCW,05/25/2018,2:00:00 PM,840
KINN01,JJ,SHCW,05/25/2018,9:00:00 AM,540
KLEA01,BECKY,SHCM,05/25/2018,9:50:00 AM,590
LYOH01,BECKY,SHCW,05/25/2018,3:00:00 PM,900
MER*01,KELLY,SHCW,05/25/2018,2:00:00 PM,840
PENM01,JOANNE,CMT,05/25/2018,4:00:00 PM,960
PENM01,BECKY,SBD,05/25/2018,5:00:00 PM,1020
SIRM01,BECKY,SBD,05/25/2018,9:00:00 AM,540
WAGW01,KELLY,SHCM,05/25/2018,12:50:00 PM,770
WEIS01,JJ,SHCM,05/25/2018,6:00:00 PM,1080
WYRC01,JJ,SHCW,05/25/2018,1:00:00 PM,780
ARRM01,KELLY,SBD,05/26/2018,4:20:00 PM,980
BERI01,JJ,SHCM,05/26/2018,11:00:00 AM,660
BRAN01,SINEAD,SHCM,05/26/2018,1:50:00 PM,830
BROS01,BECKY,SBD,05/26/2018,1:10:00 PM,790
COLG01,JOANNE,CMT,05/26/2018,11:30:00 AM,690
COLG01,BECKY,SBD,05/26/2018,12:30:00 PM,750
FIGM01,KELLY,CTU,05/26/2018,11:00:00 AM,660
FLAC01,JOANNE,CHLFH,05/26/2018,9:00:00 AM,540
FLAC01,SINEAD,SHCW,05/26/2018,11:20:00 AM,680
FLAS01,JOANNE,CFC,05/26/2018,10:30:00 AM,630
FLAS01,SINEAD,SHCW,05/26/2018,12:30:00 PM,750
HENI01,JOANNE,CBAL,05/26/2018,12:10:00 PM,730
HENI01,JJ,SHCW,05/26/2018,2:30:00 PM,870
HILJ01,SINEAD,SBD,05/26/2018,9:00:00 AM,540
KRAV01,KELLY,CDPB,05/26/2018,12:00:00 PM,720
KRAV01,KELLY,SHCW,05/26/2018,1:30:00 PM,810
LANI01,JJ,SHCW,05/26/2018,1:30:00 PM,810
MAUA01,JJ,SHCW,05/26/2018,9:50:00 AM,590
NELT01,SINEAD,SBD,05/26/2018,10:00:00 AM,600
PATB01,BECKY,SHCW,05/26/2018,2:00:00 PM,840
RADP01,KELLY,SHCM,05/26/2018,12:30:00 PM,750
RETM01,SINEAD,SHCW,05/26/2018,3:00:00 PM,900
RODP01,SINEAD,SBD,05/26/2018,8:20:00 AM,500
SASM01,KELLY,CT,05/26/2018,2:20:00 PM,860
SASM01,KELLY,SHCW,05/26/2018,2:40:00 PM,880
SPEK01,JOANNE,CTU,05/26/2018,2:30:00 PM,870
WILT01,JJ,SHCW,05/26/2018,12:30:00 PM,750
WONM02,JJ,SBD,05/26/2018,3:30:00 PM,930
WOOJ01,JJ,SBD,05/26/2018,4:30:00 PM,990
ANDM01,BECKY,SHCM,05/29/2018,7:00:00 PM,1140
AYKS01,JOANNE,CHLPL,05/29/2018,2:00:00 PM,840
AYKS01,KELLY,SHCW,05/29/2018,3:30:00 PM,930
BUFJ01,BECKY,SHCM,05/29/2018,3:00:00 PM,900
BUFW01,SINEAD,SHCM,05/29/2018,3:20:00 PM,920
DAWP01,SINEAD,SHCW,05/29/2018,10:30:00 AM,630
DHAL01,JJ,SHCW,05/29/2018,10:00:00 AM,600
DODK01,SINEAD,SHCW,05/29/2018,6:00:00 PM,1080
HILD01,JOANNE,CHLPHC,05/29/2018,4:30:00 PM,990
HILD01,JOANNE,SMARTBOND,05/29/2018,6:00:00 PM,1080
JOHD01,SINEAD,SHCM,05/29/2018,4:10:00 PM,970
KEIS01,BECKY,SHCW,05/29/2018,2:00:00 PM,840
KEN*01,SINEAD,SHCW,05/29/2018,12:10:00 PM,730
LAWJ01,SINEAD,SHCM,05/29/2018,5:00:00 PM,1020
LEB01,KELLY,SMARTBOND,05/29/2018,12:40:00 PM,760
LEB01,KELLY,SHCW,05/29/2018,1:50:00 PM,830
MULN01,JJ,SBD,05/29/2018,2:00:00 PM,840
OWED01,SINEAD,SHCM,05/29/2018,1:30:00 PM,810
PUGS01,JOANNE,CALC,05/29/2018,3:00:00 PM,900
PUGS01,JJ,SHCW,05/29/2018,5:00:00 PM,1020
ROWD01,BECKY,SHCW,05/29/2018,5:30:00 PM,1050
SCHJ01,JJ,CCAMO,05/29/2018,1:40:00 PM,820
STEJ01,KELLY,CFC,05/29/2018,12:00:00 PM,720
STEJ01,KELLY,SHCW,05/29/2018,1:00:00 PM,780
STEL02,BECKY,SHCM,05/29/2018,10:00:00 AM,600
STEM02,JJ,SHCM,05/29/2018,6:20:00 PM,1100
THOA01,KELLY,SHCW,05/29/2018,6:00:00 PM,1080
VANJ01,BECKY,SHCC,05/29/2018,4:40:00 PM,1000
WALC01,JOANNE,CFC,05/29/2018,10:00:00 AM,600
WEIA01,JJ,SHCW,05/29/2018,4:00:00 PM,960
ZUKS01,BECKY,SHCM,05/29/2018,3:50:00 PM,950
BALJ01,SINEAD,SHCW,05/30/2018,10:30:00 AM,630
BOSJ01,SINEAD,SHCW,05/30/2018,2:00:00 PM,840
